,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
10279,42,Sep 89,H.L. Orchard,"W.J. Greenstreet
C.B.S. Cavallin","xx
xx","xx
xx","53
53",51
10280,42,Sep 89,R.W.D. Christie,"H.J. Woodall
Prof Gopalachanar","xx
xx","xx
xx","65
65",10
10281,42,Sep 89,E.M. Langley,"G.G. Storr
D.T. Griffiths","42
42","Dec 89
Dec 89","52
52",41
10282,42,Sep 89,D. Biddle,"A.J. Pressland
G.G. Storr","42
xx","Oct 89
xx","52
52",8
10283,42,Sep 89,E. Vigarié,"J.C. St. Clair
R. Knowles","xx
xx","xx
xx","53
53",41
10284,42,Sep 89,J.J. Barniville,"W.J. Greenstreet
Prof. Ignacio Beyens","43
43","Feb 90
Feb 90","53
53",10
10285,42,Sep 89,H.W. Segar,,58,U 01/05,,46
10286,42,Sep 89,R. Knowles,"C. Bickerdike
A.J. Pressland","xx
xx","xx
xx","53
53",45
10287,42,Sep 89,W.J.C. Sharp,,57,U 01/04,,24
10288,42,Sep 89,W.J. Greenstreet,"T. Galliers
M. Brierley","xx
xx","xx
xx","54
54",84
10289,42,Sep 89,B.F. Finkel,,,,,48
10290,42,Sep 89,Maurice D’Ocagne,"T.R. Terry
R. Knowles","42
42","Nov 89
Nov 89","52
52",41
10291,42,Sep 89,L.W. Robinson,"T.R. Terry
J.C. Horobin","42
42","Dec 89
Dec 89","52
52",41
10292,42,Sep 89,E. Lemoine,,,,,41
10293,42,Sep 89,G. Russo,"T. Galliers
J.C. St. Clair","43
43","Oct 90
Oct 90","54
54",44
10294,42,Sep 89,M. Thénard,"J.C. St. Clair
J.J. Barniville","xx
xx","xx
xx","53
53",47
10295,42,Oct 89,J.J. Sylvester,,,,,23
10296,42,Oct 89,M.W. Crofton,"T.R. Terry
F.R.J. Hervey","42
42","Dec 89
Dec 89","52
52",10
10297,42,Oct 89,V. Ramaswami Aiyar,S. Narayanan,65,Mar 12,97,41
10298,42,Oct 89,J. Wolstenholme,"T. Galliers
G.G. Storr
J. Wolstenholme","xx
xx
xx","xx
xx
xx","54
54
56",44
10299,42,Oct 89,Prof. Neuberg,"T.R. Terry
Prof. Emmerich","xx
xx","xx
xx","53
53",43
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
10300,MQ 51,1889,John Griffiths,John Griffiths,xx,xx,51,24
10301,MQ 51,1889,John Griffiths,John Griffiths,xx,xx,51,24
10302,MQ 51,1889,John Griffiths,John Griffiths,xx,xx,51,24
10303,MQ 51,1889,John Griffiths,John Griffiths,xx,xx,51,24
10304,MQ 51,1889,John Griffiths,John Griffiths,xx,xx,51,24
10305,MQ 51,1889,John Griffiths,John Griffiths,xx,xx,51,24
10306,MQ 51,1889,John Griffiths,John Griffiths,xx,xx,51,24
10307,MQ 51,1889,John Griffiths,John Griffiths,xx,xx,51,24
10308,MQ 51,1889,John Griffiths,John Griffiths,xx,xx,51,24
10309,MQ 51,1889,John Griffiths,John Griffiths,xx,xx,51,41
10310,MQ 51,1889,John Griffiths,John Griffiths,xx,xx,51,45
10311,MQ 51,1889,John Griffiths,John Griffiths,xx,xx,51,45
10312,42,Oct 89,Prof. Décamps,"C. Morgan
R. Knowles","43
43","Mar 90
Mar 90","53
53",41
10313,42,Oct 89,G. de Longchamps,"T.P. Terry
Prof. Mukhopadhyay","xx
xx","xx
xx","53
53",41
10314,42,Oct 89,Prof Morley,,,,,41
10315,42,Oct 89,E. Cesáro,"T.R. Terry
J.L. Kitchin","xx
xx","xx
xx","53
53",10
10316,42,Oct 89,W.S. McCay,"V. Ramaswami Aiyar
D.T. Griffiths","xx
xx","xx
xx","53
53",41
10317,42,Oct 89,Prof. Lemoine,,,,,41
10318,42,Oct 89,Prof. Guichard,"D.T. Griffiths
P.H. Schoute","xx
xx","xx
xx","53
53",41
10319,42,Oct 89,V. Ramaswami Aiyar,,"55
58","U 10/02
U 10/05",,44
10320,42,Oct 89,Editor,"D.T. Griffiths
C. Morgan","42
42","Dec 89
Dec 89","52
52",22
10321,42,Oct 89,E. Cesáro,,57,U 01/04,,10
10322,42,Oct 89,R. Tucker,,,,,43
10323,42,Oct 89,A.W. Panton,S. Sircom,42,Dec 89,52,44
10324,42,Oct 89,R.H.W. Whapham,"T.R. Terry
P.H. Schoute","xx
xx","xx
xx","53
53",48
10325,42,Oct 89,D.T. Griffiths,"P.H. Schoute
Nilkantha Sarkar","xx
xx","xx
xx","53
53",41
10326,42,Oct 89,T.R. Terry,,54,U 09/01,,17
10327,42,Oct 89,E.M. Langley,J.J. Barniville,xx,xx,53,41
10328,42,Oct 89,R.W.D. Christie,"E.B. Escott
A. Cunningham
J. Blaikie","xx
xx
63","xx
xx
Jun 10","93
93
93",9
10329,42,Oct 89,H.L. Orchard,"W.J. Greenstreet
J.L. Kitchin","43
43","Mar 90
Mar 90","53
53",22
10330,42,Oct 89,J.J. Barniville,,,,,46
10331,42,Oct 89,D. Biddle,D. Biddle,43,Sep 90,54,14
10332,42,Oct 89,R. Knowles,"T.R. Terry
G.G. Storr","xx
xx","xx
xx","53
53",41
10333,42,Oct 89,W.J. Greenstreet,"C. Morgan
W.J. Constable","xx
xx","xx
xx","52
52",44
10334,42,Oct 89,F.R.J. Hervey,F.R.J. Hervey,45,Feb 92,57,12
10335,42,Oct 89,"E. Vigarié
Col. Thiry","R. Knowles
Ignacio Beyens","xx
xx
xx","xx
xx
xx","xx
54
54",41
10336,42,Oct 89,Maurice D’Ocagne,"T.R. Terry
T. Galliers","43
43","Apr 90
Apr 90","53
53",41
10337,42,Oct 89,H.W. Segar,"T.R. Terry
T. Galliers","xx
xx","xx
xx","53
53",48
10338,42,Oct 89,C. Bickerdike,"T.R. Terry
G.G. Storr","43
43","Feb 90
Feb 90","53
53",17
10339,42,Oct 89,L. Bénézech,"T.R. Terry
C. Bickerdike","xx
xx","xx
xx","53
53",41
10340,42,Nov 89,J.J. Sylvester,,57,U 03/04,,10
10341,42,Nov 89,J. Wolstenholme,,58,U 05/05,,79
10342,42,Nov 89,A.M. Nash,"C.E. Youngman
R.F. Davis
A.M. Nesbitt","64
xx
xx","Jul 11
xx
xx","96
78
83",45
10343,42,Nov 89,P.H. Schoute,,,,,44
10344,42,Nov 89,Prof. Morel,Allan Cunningham,53,Mar 00,73,9
10345,42,Nov 89,G. de Longchamps,"J.J. Barniville
R.H.W. Whapham","43
43","Jan 90
Jan 90","53
53",86
10346,42,Nov 89,Prof. Neuberg,"T. Galliers
G.G. Storr","xx
xx","xx
xx","53
53",86
10347,42,Nov 89,Prof. Gob,,,,,41
10348,42,Nov 89,Prof. Déprez,,60,U 06/07,,46
10349,42,Nov 89,Prof. Hain,"J. Blaikie
W.F. Beard","xx
xx","xx
xx","82
82",41
,,,,,,,,
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
10350,42,Nov 89,Prof. Sollertinski,"R.H.W. Whapham
R. Knowles","43
43","Feb 90
Feb 90","53
53",41
10351,42,Nov 89,Syamadas Mukhopâdhyây,S. Mukhopadhyay,xx,xx,54,41
10352,42,Nov 89,A.H. Curtis,A.H. Curtis,xx,xx,53,45
10353,42,Nov 89,Editor,"A.H. Curtis
W.J. Greenstreet","xx
xx","xx
xx","53
53",22
10354,42,Nov 89,G.F. Howse,"F.R.J. Hervey
A.H. Curtis","43
43","Jan 90
Jan 90","53
53",25
10355,42,Nov 89,Col. Thiry,"R. Knowles
Ignacio Beyens","xx
xx","xx
xx","54
54",41
10356,42,Nov 89,Benjamin Williamson,W.J. Johnston,43,Jan 90,53,6
10357,42,Nov 89,E.M. Langley,"A. Anderson
A.B. Evans","xx
xx","xx
xx","54
54",41
10358,42,Nov 89,R.W.D. Christie,H.J. Woodall,53,Sep 00,74,23
10359,42,Nov 89,E. Vigarié,,,,,41
10360,42,Nov 89,D. Biddle,,57,U 07/04,,12
10361,42,Nov 89,Maurice D’Ocagne,"W.J. Greenstreet
R.H.W. Whapham","43
43","Feb 90
Feb 90","53
53",41
10362,42,Nov 89,M. Coupeau,"W.J. Greenstreet
B. Chakravarti","44
44","Apr 91
Apr 91","55
55",41
10363,42,Nov 89,E. Lemoine,,,,,22
10364,42,Nov 89,L. Bénézech,H.J. Woodall,xx,xx,74,9
10365,42,Nov 89,A. Gay,,,,,47
10366,42,Nov 89,H.L. Orchard,R. Knowles,xx,xx,56,22
10367,42,Nov 89,Artemas Martin,,63,U 10/10,,13
10368,42,Nov 89,E. Cesáro,,,,,41
10369,42,Nov 89,R.H.W. Whapham,"J.J. Barniville
F.P. Matz","xx
xx","xx
xx","54
54",22
10370,42,Nov 89,W.J.C. Sharp,"H.J. Woodall
Prof. Gopalachanar","xx
xx","xx
xx","65
65",23
10371,42,Nov 89,R. Knowles,"R.H.W. Whapham
C. Morgan","43
43","Oct 90
Oct 90","54
54",45
10372,42,Nov 89,J.J. Barniville,"W.J. Greenstreet
N. Sarkar","xx
xx","xx
xx","53
53",45
10373,42,Nov 89,W.J. Greenstreet,"R. Knowles
G.G. Storr","43
43","Feb 90
Feb 90","53
53",41
10374,42,Nov 89,R. Tucker,"T. Galliers
G.G. Storr","43
xx","May 90
xx","53
53",48
10375,42,Nov 89,Capitaine de Rocquigny,"W.J. Greenstreet
R. Knowles","xx
xx","xx
xx","54
54",9
10376,42,Dec 89,J.J. Sylvester,J.A.H. Johnston,58,Apr 05,83,23
10377,42,Dec 89,A.M. Nash,,,,,41
10378,42,Dec 89,J. Wolstenholme,"R. Knowles
J.L. Kitchin","43
43","May 90
May 90","53
53",48
10379,42,Dec 89,G. de Longchamps,"J.L. Kitchin
Prof Madhavarao","xx
xx","xx
xx","55
55",22
10380,42,Dec 89,Prof. Neuberg,"H.J. Woodall
B. Chakravarti","xx
xx","xx
xx","64
64",17
10381,42,Dec 89,Syamadas Mukhopâdhyây,,,,,41
10382,42,Dec 89,P.H. Schoute,,,,,44
10383,42,Dec 89,M.W. Crofton,,57,U 05/04,,10
10384,42,Dec 89,Prof. Gay,"H.J. Woodall
Nath Coondoo","xx
xx","xx
xx","64
64",44
10385,42,Dec 89,Prof. Gob,"D. Biddle
R. Knowles","43
43","Feb 90
Feb 90","53
53",41
10386,42,Dec 89,Prof. Morley,"S.C. Bagchi
Henry Riddell
H.M. Taylor
F.W. Reeves","59
59
59
59","Jan 06
Jan 06
Jan 06
Jan 06","85
85
85
85",48
10387,42,Dec 89,Editor,"D. Biddle
Walter Stott","xx
xx","xx
xx","53
53",22
10388,42,Dec 89,J.J. Barniville,"H.J. Woodall
B. Chakravarti","xx
xx","xx
xx","62
62",61
10389,42,Dec 89,A.E. Jolliffe,,,,,41
10390,42,Dec 89,E. Cesáro,Frances E. Cave,57,Sep 04,82,17
10391,42,Dec 89,E. Lemoine,,,,,45
10392,42,Dec 89,Artemas Martin,,58,U 10/05,,13
10393,42,Dec 89,G. Richardson,"J.J. Barniville
Prof. Ignacio Beyens","xx
xx","xx
xx","53
53",41
10394,42,Dec 89,T.R. Terry,,,,,17
10395,42,Dec 89,V. Retali,,,,,41
10396,42,Dec 89,Maurice D’Ocagne,"R. Knowles
Prof. Madhavarao","xx
xx","xx
xx","55
55",41
10397,42,Dec 89,M. Boulanger,,,,,52
10398,42,Dec 89,Capitaine de Rocquigny,"T. Galliers
R. Knowles","43
43","Apr 90
Apr 90","53
53",41
10399,42,Dec 89,F.R.J. Hervey,F.R.J. Hervey,xx,xx,61,41
,,,,,,,,
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
10400,42,Dec 89,D. Biddle,S. Mukhopâdhyây,43,Apr 90,53,46
10401,42,Dec 89,W.J. Greenstreet,G.B.M. Zerr,xx,xx,60,17
10402,42,Dec 89,E.M. Langley,R.W. Genese,43,Mar 90,53,41
10403,42,Dec 89,J.C. St. Clair,J.C. St. Clair,44,Feb 91,55,44
10404,42,Dec 89,J. O’Byrne Croke,,,,,25
10405,42,Dec 89,R.W.D. Christie,"Ignacio Beyens
Prof. Morel","xx
xx","xx
xx","60
60",9
10406,42,Dec 89,"Asparagus
Editor","G.B.M Zerr
Prof. Madhavarao","46
46","Sep 93
Sep 93","60
60",79
10407,42,Dec 89,"Alpha
Prof. Madhavarao",Matilal Mallik,"xx
xx","xx
xx","xx
60",53
10408,43,Jan 90,J.J. Sylvester,,,,,23
10409,43,Jan 90,S. Sircom,H.J. Woodall,xx,xx,60,67
10410,43,Jan 90,A.H. Curtis,"W.J. Johnston
A. Anderson","43
43","Mar 90
Mar 90","53
53",48
10411,43,Jan 90,J. Wolstenholme,"A. Anderson
B. Chakravarti","43
43","Apr 90
xx","53
53",48
10412,43,Jan 90,Prof. Neuberg,"P.H. Schoute
A. Anderson
W.J.C. Sharp
Editor","43
43
43
xx","Apr 90
Apr 90
Apr 90
xx","xx
xx
xx
53",75
10413,43,Jan 90,P.H. Schoute,,,,,44
10414,43,Jan 90,G. de Longchamps,"R.H.W. Whapham
D.T. Griffiths","43
43","Apr 90
Apr 90","53
53",41
10415,43,Jan 90,Prof. Steiner,"A. Anderson
G.B.M. Zerr","43
43","Sep 90
Sep 90","54
54",48
10416,43,Jan 90,G.B. Mathews,"H.J. Woodall
G.B.M. Zerr","43
43","Sep 90
Sep 90","54
54",22
10417,43,Jan 90,H. Langhorne Orchard,D. Biddle,44,Jan 91,55,44
10418,43,Jan 90,Syamadas Mukhopâdhyây,"W.J. Greenstreet
A. Anderson
Ignacio Beyens","44
xx
xx","Sep 91xx
xx","56
55
55",41
10419,43,Jan 90,E. Cesáro,,,,,10
10420,43,Jan 90,Editor,"Morgan Brierley
W.J. Greenstreet","44
44","Sep 91
Sep 91","56
56",41
10421,43,Jan 90,Col. A.R. Clarke,,,,,98
10422,43,Jan 90,Artemas Martin,,60,U 07/07,,13
10423,43,Jan 90,D. Biddle,,58,U 05/05,,20
10424,43,Jan 90,W.J. Barton,"R.F. Davis
G.B.M. Zerr","xx
xx","xx
xx","54
54",9
10425,43,Jan 90,Prof. Tarry,"P.H. Schoute
A.J. Pressland","43
43","Jun 90
Jun 90","53
53",47
10426,43,Jan 90,M. Moureau,"A. Anderson
G.B.M. Zerr","xx
xx","xx
xx","55
55",17
10427,43,Jan 90,W.J.C. Sharp,,56,U 02/03,,44
10428,43,Jan 90,J.J. Barniville,,,,,79
10429,43,Jan 90,A.E. Jolliffe,"Bertrand Russell
A. Anderson","43
43","Mar 90
Mar 90","53
53",86
10430,43,Jan 90,R.W.D. Christie,,,,,9
10431,43,Jan 90,W.J. Greenstreet,"A. Anderson
C. Bickerdike","xx
xx","xx
xx","53
53",17
10432,43,Jan 90,R. Knowles,"R.H.W. Whapham
D.T. Griffiths","43
43","Mar 90
Mar 90","53
53",45
10433,43,Jan 90,H.J. Read,"A. Anderson
G.G. Storr","43
43","Mar 90
Mar 90","53
53",44
10434,43,Jan 90,E. Lemoine,"D. Biddle
H.J. Woodall","48
48","Dec 95
Dec 95","64
64",44
10435,43,Jan 90,Maurice D’Ocagne,"A. Anderson
N. Sarkar","43
43","May 90
May 90","53
53",41
10436,43,Jan 90,G. Delahaye,"A. Anderson
H.J. Woodall","43
43","Jul 90
Jul 90","54
54",41
10437,43,Jan 90,H.M. Taylor,,56,U 02/03,,41
10438,43,Jan 90,Col. Servais,"R. Knowles
A. Anderson","xx
xx","xx
xx","54
54",45
10439,43,Feb 90,J.J. Sylvester,,59,U 12/06,,10
10440,43,Feb 90,S. Haughton,G.G. Storr,43,May 90,53,44
10441,43,Feb 90,H.L. Orchard,"A. Anderson
H. Sewell","43
43","Apr 90
Apr 90","53
53",9
10442,43,Feb 90,J. Wolstenholme,"H.J. Woodall
B. Chakravarti","44
44","Apr 91
Apr 91","55
55",79
10443,43,Feb 90,F. Morley,,,,,41
10444,43,Feb 90,Prof. Curtis,"W.J. Johnston
A. Anderson","43
43","Mar 90
Mar 90","53
53",87
10445,43,Feb 90,P.H. Schoute,,,,,46
10446,43,Feb 90,Nritya Gopal Sarkar,H.J. Woodall,46,Jul 93,60,17
10447,43,Feb 90,G. de Longchamps,"D. Biddle
G.G. Morrice","43
43","Jul 90
Jul 90","54
54",41
10448,43,Feb 90,Prof. Neuberg,"A. Anderson
P.H. Schoute
N. Sarkar","43
43
xx","May 90
May 90
xx","53
53
53",44
10449,43,Feb 90,Prof. Steiner,,,,,41
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
10450,43,Feb 90,E. Cesáro,Henry Riddell,59,Jan 06,85,46
10451,43,Feb 90,Prof. Buenger,"W.J.C. Sharp
A. Anderson","43
43","May 90
May 90","53
53",46
10452,43,Feb 90,Prof. H. van Aubel,H.W. Curjel,xx,xx,73,47
10453,43,Feb 90,Prof. Gob,P.H. Schoute,43,Apr 90,53,41
10454,43,Feb 90,E. Catalan,"H.J. Woodall
G.B.M. Zerr","xx
xx","xx
xx","55
55",6
10455,43,Feb 90,Prof. Déprez,"A. Anderson
Belle Easton","xx
xx","xx
xx","54
54",41
10456,43,Feb 90,Editor,"J.C. St. Clair
J.J. Barniville
J. Wolstenholme","43
43
xx","Apr 90
Apr 90
xx","53
53
54",41
10457,43,Feb 90,W.J.C. Sharp,,,,,24
10458,43,Feb 90,D. Biddle,R.J. Whitaker,xx,xx,85,6
10459,43,Feb 90,J.J. Barniville,"A. Anderson
N. Sarkar","43
43","Jul 90
Jul 90","xx
xx",46
10460,43,Feb 90,W.J. Greenstreet,,56,U 02/03,,41
10461,43,Feb 90,A.E. Jolliffe,"R.F. Davis
Promathanath Data","xx
xx","xx
xx","53
53",45
10462,43,Feb 90,W.J. Johnston,"A.H. Curtis
Prof Mukhopadhyay","xx
xx","xx
xx","53
53",21
10463,43,Feb 90,C. Bickerdike,,56,U 02/03,,20
10464,43,Feb 90,G.B.M. Zerr,"J. Boland
Prof. Mukhopâdhyây","43
43","Aug 90
Aug 90","54
54",22
10465,43,Feb 90,J.C. Malet,,58,U 01/05,,6
10466,43,Feb 90,R.H.W. Whapham,"A. Anderson
Prof. Aiyar","43
43","Jul 90
Jul 90","54
54",48
10467,43,Feb 90,Walter Stott,"R.F. Davis
P.H. Schoute","43
43","Apr 90
Apr 90","53
53",47
10468,43,Feb 90,M. D’Ocagne,"R.F. Davis
A. Anderson","xx
xx","xx
xx","53
53",41
10469,43,Feb 90,E. Lemoine,"T.R. Terry
A. Anderson
B. Chakravarti","44
xx
xx","Oct 91
xx
xx","56
54
54",41
10470,43,Feb 90,G. Richardson,H.J. Woodall,xx,xx,64,22
10471,43,Feb 90,R. Knowles,"A. Anderson
R.W. Whapham","xx
xx","xx
xx","54
54",41
10472,43,Feb 90,L. Bénézech,"A. Anderson
J.C. St. Clair","43
43","Sep 90
Sep 90","54
54",41
10473,43,Feb 90,Col. Servais,"T.R. Terry
M.F. Evans","xx
xx","xx
xx","54
54",61
10474,43,Feb 90,J. Moreau,"J.C. St. Clair
R.F. Davis","43
43","May 90
May 90","53
53",44
10475,43,Feb 90,A. Poulain,"R. Knowles
A. Anderson","43
43","May 90
May 90","53
53",41
10476,43,Mar 90,J.J. Sylvester,"W.J. Johnson
B. Chakravarti","43
xx","May 90
xx","53
53",6
10477,43,Mar 90,R.W. Genese,,,,,46
10478,43,Mar 90,E. Catalan,H.J. Woodall,xx,xx,55,22
10479,43,Mar 90,Prof. Godefroy,"J.E.A. Steggall
H. Swell","xx
xx","xx
xx","53
53",22
10480,43,Mar 90,Prof. Niewenglowski,"H.J. Woodall
N. Sarkar","xx
xx","xx
xx","55
55",22
10481,43,Mar 90,E. Cesáro,"W.J.C. Sharp
D. Edwardes","xx
xx","xx
xx","53
53",10
10482,43,Mar 90,G.B.M. Zerr,"H.J. Woodall
J.L. Kitchin","xx
xx","xx
xx","54
54",50
10483,43,Mar 90,Prof. Steiner,"A. Anderson
N. Sarkar","xx
xx","xx
xx","55
55",41
10484,43,Mar 90,Prof. Svéchnikoff,"D.T. Griffiths
J. Boland","xx
xx","xx
xx","54
54",22
10485,43,Mar 90,Prof. Décamps,"Walter Stott
J.L. Kitchin","xx
xx","xx
xx","54
54",22
10486,43,Mar 90,G. de Longchamps,"D.T. Griffiths
T.R. Terry","43
43","May 90
May 90","53
53",41
10487,43,Mar 90,P.H. Schoute,,,,,10
10488,43,Mar 90,Prof. Hendricks,D. Biddle,43,May 90,53,8
10489,43,Mar 90,Prof. Déprez,"P.H. Schoute
A.J. Pressland","43
43","Jun 90
Jun 90","53
53",44
10490,43,Mar 90,Asitya Gophal Sarkar,G.B.M. Zerr,xx,xx,55,40
10491,43,Mar 90,G.B. Mathews,"G.B.M. Zerr
Ignacio Beyens","xx
xx","xx
xx","54
54",21
10492,43,Mar 90,Prof. Neuberg,"A. Anderson
Prof. Mukhopâdhyây","43
43","Jul 90
Jul 90","54
54",17
10493,43,Mar 90,J. Brill,,58,U 01/05,,17
10494,43,Mar 90,J. Wolstenholme,A. Anderson,43,Dec 90,54,41
10495,43,Mar 90,Prof. Morley,"A. Anderson
N. Sarkar","43
43","Sep 90
Sep 90","54
54",6
10496,43,Mar 90,Editor,,,,,48
10497,43,Mar 90,W.J. Johnston,,,,,45
10498,43,Mar 90,A.E. Jolliffe,,,,,41
10499,43,Mar 90,W.J.C. Sharp,"D. Edwardes
A. Anderson","43
43","May 90
May 90","53
53",18
,,,,,,,,
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
10500,43,Mar 90,D. Biddle,D. Biddle,xx,xx,71,61
10501,43,Mar 90,W.J. Greenstreet,,55,U 01/02,,44
10502,43,Mar 90,H.W. Segar,A.M. Nesbitt,xx,xx,88,44
10503,43,Mar 90,Alpha,H.J. Woodall,xx,xx,57,86
10504,43,Mar 90,Walter Stott,"R.F. Davis
P.H. Schoute","43
43","Apr 90
Apr 90","53
53",47
10505,43,Mar 90,R. Knowles,"G.B.M. Zerr
J.L. Kitchin","43
43","Jul 90
Jul 90","54
54",41
10506,43,Mar 90,"Asparagus
J. Wolstenholme","A. Anderson
Prof. Mukhopadhyay","xx
xx
xx","xx
xx
xx","xx
54
54",89
10507,43,Mar 90,J. White,"D.T. Griffiths
A. Anderson","43
43","Oct 90
Oct 90","54
54",44
10508,43,Mar 90,J. O’Byrne Croke,"T.R. Terry
N. Sarkar","xx
xx","xx
xx","53
53",48
10509,43,Mar 90,R.H.W. Whapham,"D.T. Griffiths
G.B.M. Zerr","43
43","Jun 90
Jun 90","53
53",79
10510,43,Mar 90,D.T. Griffiths,"A. Anderson
B. Chakravarti","43
43","Jun 90
Jun 90","53
53",48
10511,43,Mar 90,R. Tucker,R. Tucker,xx,xx,55,41
10512,43,Mar 90,J.J. Barniville,G.B.M. Zerr,xx,xx,55,47
10513,43,Apr 90,J.J. Sylvester,,,,,96
10514,43,Apr 90,R.W. Genese,A.H. Curtis,xx,xx,54,45
10515,43,Apr 90,E. Catalan,"R. Knowles
A. Anderson","43
43","Jun 90
Jun 90","53
53",41
10516,43,Apr 90,E. Cesáro,,56,U 02/03,,10
10517,43,Apr 90,Prof. Steiner,"A. Anderson
H.J. Woodall","43
43","Oct 90
Oct 90","54
54",45
10518,43,Apr 90,Prof. Svéchnikoff,"A. Anderson
G.B.M. Zerr
H.J. Woodall
Prof. Aiyar","43
43
43
xx","Jun 90
Jun 90
Jun 90
xx","53
53
xx
53",75
10519,43,Apr 90,Prof. Décamps,"H.J. Woodall
A. Anderson","43
43","Jun 90
Jun 90","53
53",41
10520,43,Apr 90,G. de Longchamps,,54,U 09/01,,22
10521,43,Apr 90,Prof. Déprez,,,,,45
10522,43,Apr 90,Prof. Neuberg,"A. Anderson
N. Sarkar","xx
xx","xx
xx","54
54",41
10523,43,Apr 90,G.B.M. Zerr,,60,U 09/07,,46
10524,43,Apr 90,P.H. Schoute,,,,,43
10525,43,Apr 90,J. Wolstenholme,G.N. Watson,62,Feb 09,91,44
10526,43,Apr 90,G.B. Mathews,"A. Anderson
G.B.M. Zerr
Prof. Seraminatha
Prof. Aiyar","xx
xx
xx
xx","xx
xx
xx
xx","53
53
53
53",41
10527,43,Apr 90,E. Lampe,,,,,41
10528,43,Apr 90,A.M. Nash,,,,,45
10529,43,Apr 90,Syamadas Mukhopâdhyây,,,,,13
10530,43,Apr 90,Prof. Emmerich,"A. Anderson
R. Knowles","43
43","Jun 90
Jun 90","53
53",41
10531,43,Apr 90,Prof. Morley,C.E. Youngman,63,Jul 10,94,48
10532,43,Apr 90,H.L. Orchard,"H. Sewell
R. Knowles","xx
xx","xx
xx","53
53",22
10533,43,Apr 90,Editor,,,,,14
10534,43,Apr 90,H. Sewell,"D. Biddle
H. Sewell","43
43","Jun 90
Jun 90","53
53",62
10535,43,Apr 90,D. Edwardes,,,,,17
10536,43,Apr 90,H. MacColl,G.B.M. Zerr,xx,xx,55,14
10537,43,Apr 90,W.J. Johnston,,,,,46
10538,43,Apr 90,W.J.C. Sharp,"D. Edwardes
B. Chakravarti","43
xx","Jun 90
xx","53
53",51
10539,43,Apr 90,Hilda Hudson,"M. Brierley
A. Anderson
Prof. W.H.H. Hudson","43
43
43","Jun 90
Jun 90
Jun 90","53
53
53",41
10540,43,Apr 90,D. Biddle,,58,U 03/05,,8
10541,43,Apr 90,Alpha,,,,,91
10542,43,Apr 90,W.J. Greenstreet,"Frances E. Cave
A.M. Nesbitt","56
56","Jul 03
Jul 03","80
80",8
10543,43,Apr 90,R. Tucker,R. Tucker,43,Jul 90,54,22
10544,43,Apr 90,H.W. Segar,"W.H. Blythe
D. Biddle","xx
xx","xx
xx","88
88",86
10545,43,Apr 90,Walter Stott,,56,U 03/03,,51
10546,43,Apr 90,F.R.J. Hervey,"R. Knowles
M. Brierley","xx
xx","xx
xx","53
53",45
10547,43,Apr 90,R. Knowles,"A. Anderson
G.B.M. Zerr","xx
xx","xx
xx","55
55",45
10548,43,Apr 90,Asparagus,,,,,44
10549,43,Apr 90,J. MacNeill,"H.J. Woodall
A. McMurchy","xx
xx","xx
xx","55
55",2
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
10550,43,Apr 90,E.M. Langley,"E.J. Nanson
P. O’Connell","59
60","Feb 06
Apr 07","85
87",41
10551,43,Apr 90,J.J. Barniville,,,,,46
10552,43,Apr 90,J. O’Byrne Croke,J. O’Byrne Croke,xx,xx,55,48
10553,43,Apr 90,H. Brocard,,,,,46
10554,43,May 90,J.J. Sylvester,H.J. Woodall,44,Jan 91,55,10
10555,43,May 90,S. Haughton,,60,U 07/07,,17
10556,43,May 90,Prof. Neuberg,"R.W. Genese
A. Anderson","43
43","Jul 90
Jul 90","54
54",17
10557,43,May 90,N. Sarkar,"W.J. Greenstreet
G.B.M. Zerr","xx
xx","xx
xx","54
54",1
10558,43,May 90,Prof. Emmerich,,,,,43
10559,43,May 90,E. Lampe,A. Anderson,43,Oct 90,54,48
10560,43,May 90,R.W. Genese,"H.J. Woodall
N. Sarkar","43
43","Oct 90
Oct 90","54
54",25
10561,43,May 90,G.B.M. Zerr,"A. Anderson
D.E. Shorto","xx
xx","xx
xx","54
54",17
10562,43,May 90,Prof. Morley,A. Anderson,43,Aug 90,54,18
10563,43,May 90,E. Catalan,"S. Sircom
Ignacio Beyens","xx
xx","xx
xx","54
54",22
10564,43,May 90,Syamadas Mukhopâdhyây,,"60
61","U 06/07
U 10/08",,13
